,id,title
3064,75-07793,Llampa prej balte të shekujve I-VI nga qyteti i Shkodrës. <First- to fourth-century AD clay lamps from Shkodra>
3065,75-07798,Fundschau
3066,75-07805,Römische Funde aus Konstanz vom Siedlungsbeginn bis zur Mitte des 3. Jahrhunderts n. Chr.
3067,75-07811,Ein  römerzeitliches Gräberfeld bei Mochenwangen
3068,75-07814,Ein  spindelförmiges Zweihenkelgefäss aus dem Legionslager Reginum/Regensburg ein Mitbringsel aus Syrien ?
3069,75-07815,Verbauter Mythos - Relief eines Grabmals aus Regensburg
3070,75-07819,Zur Interpretation des Weissenburger Schatzfundes
3071,75-07829,Re-thinking sacred « rubbish » : the ritual deposits of the temple of Mithras at Tienen (Belgium)
3072,75-07831,"Novae, Western sector (section IV). 1997-1999 preliminary report on the excavations of the Center for archaeological research — Novae, Warsaw University"
3073,75-07833,"Novae, Western sector (principia). 1998-1999 preliminary report on the excavations of the Warsaw University archaeological expedition"
3074,75-07834,Fortification and urban planning of the emporion Pistiros (Adzijska Vodenica)
3075,75-07836,"Unpublished finds from Cyprus 1, Graffiti in the Late Cypriot linear script ; 2, Imported Greek pottery at Chytroi"
3076,75-07839,Kypriaka. 7
3077,75-07840,Kypriaka. 9
3078,75-07841,Kypriaka. 10
3079,75-07842,Kypriaka. 11
3080,75-07843,Kypriaka. 12
3081,75-07843a,Quelques épisodes de la vie des frères Palma di Cesnola
3082,75-07844,The  British School at Athens and Cyprus
3083,75-07845,"A  catalogue of the Hellenistic, Roman and Early Christian mosaics of Cyprus with representations of human figures"
3084,75-07846,Archaeology in Cyprus 1997-2002
3085,75-07847,Excavations at Ayia Varvara-« Almyras »
3086,75-07848,Excavation at Ayia Varvara-Almyras. Second preliminary report
3087,75-07849,"Excavations in an Archaic necropolis at Ayios Theodoros, Larnaca district"
3088,75-07850,A  Roman imperial tomb on Troodos
3089,75-07851,The  Akamas promontory of Cyprus
3090,75-07852,Alassa a new Late Cypriote site
3091,75-07853,Two Cypro-Archaic I tombs at Alassa-« Kampos »
3092,75-07854,Les  fouilles de la mission française à Amathonte. (1980-1983) / avec une contribution d'Queyrel AnneQueyrel-BottineauAnne
3093,75-07855,Amathus tomb 521 a Cypro-Geometric I group
3094,75-07856,L' architecture du temple d'Aphrodite à Amathonte
3095,75-07857,Rare Trojan wares in Cyprus
3096,75-07858,Enkomi : (fouilles Schaeffer 1934-1966) inventaire complémentaire
3097,75-07859,La  céramique de la tombe 501 d'Enkomi 1950 du Chypriote récent IIIA (fouilles françaises C. Schaeffer)
3098,75-07860,"Enkomi : (fouilles Schaeffer 1934-1966) inventaire complémentaire. (Suite), Les objets en terre cuite et en pierre"
3099,75-07861,More evidence for a Geometric and Archaic rural shrine of a female divinity at Enkomi
3100,75-07862,Stratigraphies of Enkomi
3101,75-07863,A  Hellenistic and Roman tomb at Eurychou-« Phoenikas »
3102,75-07864,An  altar to an unknown god at Hala Sultan Tekke ?
3103,75-07865,Stepped blocks from Hala Sultan Tekke
3104,75-07866,The  1987 and 1988 field seasons of the Kalavasos-Kopetra project
3105,75-07867,Kalavasos-Mangia rescue excavations at a Late Bronze Age cemetery
3106,75-07869,Kalavasos-« Ayios Dhimitrios ». 1983
3107,75-07870,Kalavasos-Ayios Dhimitrios. 1987 an important ceramic group from Building X
3108,75-07871,The  1988 survey in the Vasilikos valley
3109,75-07873,Supplementary report on the Iron Age necropolis at Kato Dheftera
3110,75-07875,"Preliminary prospecting on the site of Akrotiri (Knidos) in Cyprus, 1972"
3111,75-07876,Two tombs from the Late Cypro-Archaic necropolis of Kornos
3112,75-07878,"Investigating social complexity through regional survey « second generation » analysis of Bronze Age data from the Canadian Palaipaphos Survey Project, Southwestern Cyprus"
3113,75-07879,A  Cypro-Archaic I tomb at Palaepaphos-« Skales »
3114,75-07880,Excavations at Kouklia (Palaepaphos). Fourteenh [sic] preliminary report season 1985
3115,75-07881,Canadian Palaepaphos survey project. Second preliminary report of the ceramic finds 1982-1983
3116,75-07882,A  guide to oil lamps used in Kourion in 365 A.D.
3117,75-07883,"The  glass vessels from the sanctuary of Apollo Hylates, Kourion (Cyprus)"
3118,75-07884,Archaeological excavations and analyses of earthquake-affected strata at Roman Kourion
3119,75-07885,The  mysterious rock-cut channels of Kourion
3120,75-07886,University of Arizona excavations at Kourion. 1984-1987
3121,75-07887,"Roman amphorae from Kourion, Cyprus"
3122,75-07888,Éléments d'architecture romaine à Larnaca
3123,75-07889,"Nouvelles découvertes dans la nécropole ouest de Kition (Aghios Giorghios, époque classique) / avec des annexes deDalongeville Rémi,Domurad Melodie R.,Plu Arlette"
3124,75-07890,"Tomb groups from the necropolis in Ay. Omologites, Nicosia"
3125,75-07892,Cyprus underwater survey. 1983-1984 a preliminary report
3126,75-07893,"Pottery from the Cyprus underwater survey, 1983"
3127,75-07894,Maroni. 2
3128,75-07895,Maroni. 3
3129,75-07896,Maroni. 4
3130,75-07897,Maroni. 5
3131,75-07898,A  Hellenistic tomb from Ormidhia
3132,75-07899,Fouilles polonaises à Kato Paphos. Chantier de « Maloutena »
3133,75-07900,La  région de Maloutena avant la construction de la Villa de Thésée
3134,75-07901,"A  Roman surgeon's tomb from Nea Paphos. 2, Ancient medicines by-products of copper mining in Cyprus"
3135,75-07902,Hellenistic and Roman pottery deposits from the « Saranda Kolones » castle site at Paphos / with foreword byMegaw Arthur H. S.
3136,75-07903,"Paphiaca. 1, A personification of the Nile on a bone plaquette from Nea Paphos"
3137,75-07904,A  Roman surgeon's tomb from Nea Paphos. 1
3138,75-07905,Tombs P.M. 2520 and P.M. 2737 from the eastern necropolis of Nea Paphos
3139,75-07906,First preliminary report on the excavations at Polis Chrysochous by Princeton University
3140,75-07907,Polis-Pyrgos archaeological project fifth preliminary report on the 1999-2001 research seasons in Northwestern Cyprus
3141,75-07908,A  unique jug with scenic composition from Pyrgos (Limassol district)
3142,75-07912,La  coopération archéologique franco-croate bilan (septembre 2002)
3143,75-07914,Salone (Croatie) les fouilles du quartier annexe nord-ouest du groupe épiscopal (« petits thermes nord » et « oratoire A »)
3144,75-07921,"Fouilles et travaux en Égypte et au Soudan, 2002-2003"
3145,75-07922,Travaux de l'Institut français d'archéologie orientale en 2003-2004
3146,75-07925,Métrologie interprétative sur la statuaire de Qaitbay
3147,75-07928,"Reconstructing the Serapeum in Alexandria from the archaeological evidence / byMcKenzie Judith,Gibson Sheila,Reyes A. T. ; with an appendix byGrimm Günter andMcKenzie Judith"
3148,75-07930,Recherches de terrain en Égypte. Chronique 2004 recherches archéologiques dans l'oasis de Bahariya (2004)
3149,75-07931,Ancient gold extraction at Bir Umm Fawakhir
3150,75-07935,Documents de fouilles en provenance du nome Arsinoïte et d'Antinoé
3151,75-07936,"Philoteris in the Themistou Meris report on the archaeological survey carried out as part of the Fayum Survey Project / [with an appendix byBailey, Donald M.]"
3152,75-07938,"Bone objects from Polish excavations at Kom el-Dikka, Alexandria (1988-1990). 1"
3153,75-07939,"Bone objects from Polish excavations at Kom el-Dikka, Alexandria (1988-1990). 2"
3154,75-07941,"The  archaeological action of Pisa and Messina University in Fayum-Egypt, at Medinet Madi and at Khelua"
3155,75-07942,"Mission of Pisa University, season 2002, at Medinet Madi and Khelua (Fayum)"
3156,75-07943,Preliminary reports on the archaeological mission at Medinet Madi (Fayum) and at Khewa in autumn 2001
3157,75-07947,Un  nuovo caso di tubercolosi vertebrale di età tolemaica da Saqqara
3158,75-07952,Alcantarilla en época romana
3159,75-07954,Nouveau regard sur le groupe épiscopal de Barcelone
3160,75-07955,Geschichte des Küstenverlaufs im Stadtgebiet von Cádiz
3161,75-07956,Begastri y la recuperación de la Antigüedad tardía en el sureste peninsular reflexionando sobre la arqueología de campo de este período histórico
3162,75-07959,"Estudio del vidrio hallado en la villa romana de Toralla (Coruxo, Pontevedra) durante las campañas de 1992 y 1993 catálogo de piezas"
3163,75-07961,Pericot e a arqueoloxía galega ensaio de aproximación
3164,75-07963,"Roman military settlements at Herrera de Pisuerga, Spain"
3165,75-07968,Noticia de escavación arqueolóxica no castro de Zoñán (Mondoñedo-Lugo) campañas 2002 e 2003
3166,75-07969,"Un  recinto de planta absidal en el yacimiento romano de Los Villaricos (Mula, Murcia)"
3167,75-07969a,"Les  campagnes de fouilles 2003 et 2004 à El Palau (Alcañiz, Teruel)"
3168,75-07970,Un  conjunto de villas romanas del Campo de Puebla de Don Fadrique (Granada)
3169,75-07971,Caracterización arqueométrica de la cerámica común producida en la villa romana de Sa Mesquida (Mallorca)
3170,75-07972,El  puerto de « Arse-Saguntum » elementos para su localización y adscripción cultural
3171,75-07973,La  cuestión del agua en Santa Eulalia de Bóveda
3172,75-07974,"Alfar romano de San Soto (Santo Domingo de La Calzada, La Rioja)"
3173,75-07975,"Tumbas singulares de la necrópolis tardo-romana de « Segobriga » (Saelices, Cuenca)"
3174,75-07978,Molde para la fabricación de mangos de cazo con la representación Cibeles-Attis hallado en los alfares de Varea (La Rioja)
3175,75-07979,«  Villa » ou « vicus » ? : quelques exemples problématiques des Trois Gaules
3176,75-07984,Évolution des centres de production et pôles de peuplement dans la vallée de l'Hérault les exemples d'Embonne (Agde) et Peyre Plantade (Clermont-l'Hérault) / avec la collab. deRascalou Pierre
3177,75-07985,Le  dépôt de marbre du parking Pasteur éléments de décoration trouvés dans une « domus » à Aix-en-Provence
3178,75-07986,Un  monument public de la seconde moitié du Ier s. ap. J.-C. à Aix-en Provence (B.-du-Rh.) trois blocs d'architecture conservés au musée Granet
3179,75-07987,"Les  céramiques à pâte claire d'Aix-en-Provence et du bassin de l'Arc rebuts d'une officine de potier aux 38-42, boulevard de la République"
3180,75-07988,Étude du mobilier céramique du Ier s. av. n. è. d'Alba (Ardèche) chronologie et faciès culturels
3181,75-07991,Lingots et couteaux en fer d'Alésia études archéométriques de pièces inédites
3182,75-07993,Le  sanctuaire de Mars Mullo à Allones
3183,75-07994,"Le  sanctuaire de « Mars Mullo » chez les Aulerques Cénomans (Allonnes, Sarthe) Ve s. av. J.-C. - IVe s. apr. J.-C état des recherches actuelles / sous la direction deBrouquier-Reddé VéroniqueBrouquier-ReddéVéronique etGruel Katherine ; avec la collab. deAllag Claudine [et al.]"
3184,75-07995,Découvertes récentes sur le théâtre antique d'Apt
3185,75-07997,"Arbin (Savoie), le site de Mérande (« villa » ou « vicus » ?) / avec la collab. dePernon Jacques et deSegard Maxence"
3186,75-07998,La  forge du sanctuaire rural gallo-romain d'Arcenant (Côte-d'Or) / avec la collab. deBoukezzoula Mostepha [et al.]
3187,75-07999,L' Argonne dans l'Antiquité étude d'une région productrice de céramique et de verre / avec la collab. deVan der Leeuw Sander
3188,75-08002,La  maison à la mosaïque des Auteurs grecs à Autun l'hypocauste de la salle d'apparat
3189,75-08004,"De l'Épipaléolithique à l'époque moderne sur le site du Seuil-des-Chèvres (La Balme, Savoie)"
3190,75-08004a,La «  villa » de Sainte Colombe et le soi-disant « vicus » de Travers à La-Balme-les-Grottes (Isère) réinterprétation des données archéologiques
3191,75-08005,"Des Romains à Alphonse Daudet, une histoire de moulins..."
3192,75-08005a,"La Bâtie-Montsaléon, « Mons Seleucus », « vicus » et sanctuaire gallo-romain dans le haut Buëch (Hautes-Alpes)"
3193,75-08006,Un  bassin monumental et une fontaine dans les fouilles du palais de justice de Besançon
3194,75-08007,"Besançon, Saint-Jean (Doubs) la céramique de six dépotoirs (fin du Ier siècle avant J.-C.-première moitié du Ier siècle après J.-C.)"
3195,75-08008,"Besançon, Saint-Jean (Doubs) structures en fosse et puits en contextes laténien et gallo-romain (Ier siècle avant J.-C.-Ier siècle après J.-C.) / avec les contributions deAvanzi Véronique [et al.] ; avec la collab. deBaudais Dominique [et al.]"
3196,75-08009,"Un  aperçu des acquis récents des recherches sur l'oppidum de Bibracte (1997-2002) /Guichard Vincent, dir."
3197,75-08013,La Balme à Gontran à Chaley (Ain) du Néolithique moyen au haut Moyen Âge dans une cavité du Jura méridional / avec la collaboration deExcoffier-Buisson Roger
3198,75-08014,"Un  finage protohistorique et gallo-romain dans les forêts communales du Châtillonnais (rive droite de la Digeanne, Côte-d'Or) bilan de quatre années de prospection / avec la collab. deCollot Roger etPaulin Laurent ; et les contributions dePopovitch Laurent (monnaies),Barral Philippe (céramique) [et al.]"
3199,75-08015,Une  garniture de fourreau de « Gemellianus » à Chevroches (Nièvres)
3200,75-08016,"L' oppidum de Constantine (Lançon-de-Provence, B.-du-Rh.) un exemple d'établissement de hauteur réoccupé durant l'Antiquité tardive"
3201,75-08017,Sacrifice et inhumation en fosse d'un cheval à l'époque gallo-romaine sur le site de Saint-Pierre 1 à Eyguières (B.-du-Rh.)
3202,75-08018,"Saint-Pierre 2 (Eyguières, Bouches-du-Rhône) un « vicus » des Ier-IIe s. ap. J.-C. ?"
3203,75-08019,"Les  Dérivées-des-Sigillées paléochrétiennes de Saint-Pierre de Vence (Eyguières, B.-du-Rh.)"
3204,75-08020,Le  parcellaire gallo-romain de la forêt domaniale de Saint-Amond à Favières (Meurthe-et-Moselle) étude du parcellaire du « Grand-Rinchard » / avec la collab. d'Dambrine Étienne [et al.]
