"URI","TYPE","TEXT"
"/cwkb/authors/675","spa","Cayo Veleyo Patérculo"
"/cwkb/authors/675","abbr","Vell."
"/cwkb/authors/675","ita","Marco Velleio Patercolo"
"/cwkb/authors/1315","default","Venantius Fortunatus"
"/cwkb/authors/676","default","Veranius"
"/cwkb/authors/676","abbr","Veran."
"/cwkb/authors/679","default","Verginius Rufus"
"/cwkb/authors/679","lat","Lucius Verginius Rufus"
"/cwkb/authors/679","abbr","Vergin."
"/cwkb/authors/2813","default","Versus de Asia et de uniuersi mundi rota"
"/cwkb/authors/1127","default","Vettius Valens"
"/cwkb/authors/1127","abbr","Vett. Val."
"/cwkb/authors/2641","default","Vibius Sequester"
"/cwkb/authors/2820","default","Victor Tunnunensis"
"/cwkb/authors/2772","default","Victor Vitensis"
"/cwkb/authors/2771","default","Victor Vitensis (pseudo)"
"/cwkb/authors/2765","default","Victorinus Poetouionensis"
"/cwkb/authors/2766","default","Victricius Rotomagensis"
"/cwkb/authors/2764","default","Vincentius Lerinensis"
"/cwkb/authors/2424","default","Vita Caesarii"
"/cwkb/authors/1158","default","Vita Iuvenalis"
"/cwkb/authors/2433","default","Vita Sanctae Syncleticae"
"/cwkb/authors/2527","default","Vitae Abbatum Iurensium"
"/cwkb/authors/1410","default","Vitae Aesopi"
"/cwkb/authors/2662","default","Vitae Homeri"
"/cwkb/authors/682","ger","Vitruv"
"/cwkb/authors/682","fre","Marc Pollion Vitruve"
"/cwkb/authors/682","default","Vitruvius Pollio"
"/cwkb/authors/682","ita","Marco Vitruvio Pollione"
"/cwkb/authors/682","abbr","Vitr."
"/cwkb/authors/682","lat","Marcus Vitruvius Pollio"
"/cwkb/authors/682","spa","Marco Vitruvio Polión"
"/cwkb/authors/2821","default","Viuentiolus Lugdunensis"
"/cwkb/authors/683","default","Volcacius Sedigitus"
"/cwkb/authors/683","lat","Volcatius Sedigitus"
"/cwkb/authors/683","abbr","Volcac."
"/cwkb/authors/684","default","Volumnius"
"/cwkb/authors/684","lat","Publius‏ ‎Volumnius Eutrapelus"
"/cwkb/authors/684","abbr","Volumn."
"/cwkb/authors/533","default","Volusius Maecianus"
"/cwkb/authors/533","lat","Volusius Metianus‏"
"/cwkb/authors/533","abbr","Maecian."
"/cwkb/authors/2642","default","Xanthus"
"/cwkb/authors/2643","default","Xenocrates Chalcedonius"
"/cwkb/authors/1128","default","Xenophanes"
"/cwkb/authors/1128","abbr","Xenoph."
"/cwkb/authors/1128","fre","Xénophane"
"/cwkb/authors/1128","ita","Senofane"
"/cwkb/authors/1129","default","Xenophon Atheniensis"
"/cwkb/authors/1129","lat","Xenopho"
"/cwkb/authors/1129","abbr","X."
"/cwkb/authors/1129","ita","Senofonte"
"/cwkb/authors/1186","default","Xenophon Ephesius"
"/cwkb/authors/1130","default","Zacharias Mytilenaeus"
"/cwkb/authors/1130","abbr","Zach. Mit."
"/cwkb/authors/1131","default","Zanatus"
"/cwkb/authors/1395","default","Zeno Citieus"
"/cwkb/authors/1393","default","Zeno Eleaticus"
"/cwkb/authors/2773","default","Zeno Veronensis"
"/cwkb/authors/2773","lat","Zeno Sanctus"
"/cwkb/authors/2773","abbr","Zeno"
"/cwkb/authors/1132","default","Zenobius Sophista"
"/cwkb/authors/1133","default","Zonaeus"
"/cwkb/authors/1134","default","Zosimus"
"/cwkb/authors/1134","ita","Zosimo"
"/cwkb/authors/1134","abbr","Zos."
"/cwkb/authors/1134","fre","Zosime"
"/cwkb/authors/1134","blank","Zosimos"
